
metadata
ID	name	desc	time	keywords	minlat	minlon	maxlat	maxlon	
1			2020-07-19T19:41:50Z		42.97302782535553	-84.62056428194046	45.856008986011147	-82.412687418982387	

author
ID	name	email	

copyright
year	license	author	

link
metadataID	authorID	wptID	rteptID	trkptID	rteID	trkID	text	type	href	
1							"Garmin International"		http://www.garmin.com	

rte
ID	name	cmt	desc	src	number	type	IsAutoNamed	DisplayColor	TransportationMode	TripName	Date	DayNumber	

rtept
ID	rteID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	DepartureTime	StopDuration	ArrivalTime	CalculationMode	ElevationMode	NamedRoad_Name	NamedRoad_Id	NamedRoad_ProductId	TransportationMode	

wpt
ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime	

Address
wptID	StreetAddress1	StreetAddress2	City	State	Country	PostalCode	

PhoneNumber
wptID	Category	value	

Categories
wptID	Category	

trk
ID	name	cmt	desc	src	number	type	DisplayColor	
1	"ACTIVE LOG 001"						"Green"	

trkseg
ID	trkID	
1	1	

trkpt
ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad	
17	1	42.974698841571808	-82.420685514807701	183.7490234375	2020-07-11T12:56:21Z																					
18	1	42.974697249010205	-82.420688616111875	219.798583984375	2020-07-11T12:57:21Z																					
19	1	42.97469649463892	-82.420692890882492	211.146728515625	2020-07-11T12:58:21Z																					
20	1	42.974695824086666	-82.42069523781538	189.036376953125	2020-07-11T12:59:21Z																					
21	1	42.974695656448603	-82.420695489272475	179.4232177734375	2020-07-11T13:00:21Z																					
22	1	42.974696159362793	-82.420694231987	174.1358642578125	2020-07-11T13:01:21Z																					
23	1	42.974696746096015	-82.420692387968302	171.2520751953125	2020-07-11T13:02:21Z																					
24	1	42.974697249010205	-82.420690795406699	174.1358642578125	2020-07-11T13:03:21Z																					
25	1	42.9746975004673	-82.420689538121223	175.0972900390625	2020-07-11T13:04:21Z																					
26	1	42.974697584286332	-82.420688616111875	179.4232177734375	2020-07-11T13:05:21Z																					
27	1	42.974698003381491	-82.420687610283494	175.0972900390625	2020-07-11T13:06:21Z																					
28	1	42.974698087200522	-82.420686604455113	177.5006103515625	2020-07-11T13:07:21Z																					
29	1	42.974697919562459	-82.420686017721891	179.4232177734375	2020-07-11T13:08:21Z																					
30	1	42.974702026695013	-82.420673444867134	180.865234375	2020-07-11T13:09:21Z																					
31	1	42.974699176847935	-82.420672690495849	178.4619140625	2020-07-11T13:10:21Z																					
32	1	42.97470043413341	-82.420672941952944	176.539306640625	2020-07-11T13:11:21Z																					
33	1	42.974698506295681	-82.420667828992009	177.02001953125	2020-07-11T13:12:21Z																					
34	1	42.974698171019554	-82.420663302764297	178.942626953125	2020-07-11T13:13:21Z																					
35	1	42.974698254838586	-82.420662380754948	180.384521484375	2020-07-11T13:14:21Z																					
36	1	42.974698506295681	-82.420662464573979	178.4619140625	2020-07-11T13:15:21Z																					
37	1	42.97469892539084	-82.420663889497519	180.865234375	2020-07-11T13:16:21Z																					
38	1	42.974700517952442	-82.420665733516216	181.3458251953125	2020-07-11T13:17:21Z																					
39	1	42.974702613428235	-82.42066590115428	177.02001953125	2020-07-11T13:18:21Z																					
40	1	42.974703954532743	-82.42066690698266	176.05859375	2020-07-11T13:19:21Z																					
41	1	42.974704541265965	-82.420667912811041	181.3458251953125	2020-07-11T13:20:21Z																					
42	1	42.974705044180155	-82.420668331906199	176.539306640625	2020-07-11T13:21:21Z																					
43	1	42.974704876542091	-82.420668667182326	177.5006103515625	2020-07-11T13:22:21Z																					
44	1	42.974704625084996	-82.42066933773458	178.942626953125	2020-07-11T13:23:21Z																					
45	1	42.974704960361123	-82.42066984064877	175.0972900390625	2020-07-11T13:24:21Z																					
46	1	42.974705379456282	-82.420670092105865	175.577880859375	2020-07-11T13:25:21Z																					
47	1	42.97470529563725	-82.420670762658119	178.942626953125	2020-07-11T13:26:21Z																					
48	1	42.974705127999187	-82.420671097934246	182.787841796875	2020-07-11T13:27:21Z																					
49	1	42.974704205989838	-82.420672019943595	179.4232177734375	2020-07-11T13:28:21Z																					
50	1	42.974704289808869	-82.420672690495849	180.865234375	2020-07-11T13:29:21Z																					
51	1	42.974705044180155	-82.420673444867134	182.787841796875	2020-07-11T13:30:21Z																					
52	1	42.974704541265965	-82.420673780143261	180.384521484375	2020-07-11T13:31:21Z																					
53	1	42.974704373627901	-82.420673863962293	177.02001953125	2020-07-11T13:32:21Z																					
54	1	42.974704457446933	-82.420673947781324	181.3458251953125	2020-07-11T13:33:21Z																					
55	1	42.974704038351774	-82.420674031600356	181.826416015625	2020-07-11T13:34:21Z																					
56	1	42.974703870713711	-82.420674366876483	183.2684326171875	2020-07-11T13:35:21Z																					
57	1	42.974704289808869	-82.420674534514546	177.981201171875	2020-07-11T13:36:21Z																					
58	1	42.974704289808869	-82.420674366876483	179.90380859375	2020-07-11T13:37:21Z																					
59	1	42.974703870713711	-82.420674450695515	182.787841796875	2020-07-11T13:38:21Z																					
60	1	42.974703786894679	-82.42067419923842	181.826416015625	2020-07-11T13:39:21Z																					
61	1	42.974703954532743	-82.420673780143261	179.4232177734375	2020-07-11T13:40:21Z																					
62	1	42.974703954532743	-82.420673612505198	179.4232177734375	2020-07-11T13:41:21Z																					
63	1	42.974703870713711	-82.420673612505198	179.90380859375	2020-07-11T13:42:21Z																					
64	1	42.974703703075647	-82.420673361048102	180.865234375	2020-07-11T13:43:21Z																					
65	1	42.974703703075647	-82.420673361048102	179.90380859375	2020-07-11T13:44:21Z																					
66	1	42.974703703075647	-82.420673109591007	178.942626953125	2020-07-11T13:45:21Z																					
67	1	42.974703703075647	-82.420672941952944	179.4232177734375	2020-07-11T13:46:21Z																					
68	1	42.974703703075647	-82.420672858133912	179.4232177734375	2020-07-11T13:47:21Z																					
69	1	42.974703786894679	-82.420673025771976	179.4232177734375	2020-07-11T13:48:21Z																					
70	1	42.974703619256616	-82.420672941952944	176.539306640625	2020-07-11T13:49:21Z																					
71	1	42.974703703075647	-82.420673025771976	178.942626953125	2020-07-11T13:50:21Z																					
72	1	42.974703786894679	-82.420673109591007	178.942626953125	2020-07-11T13:51:21Z																					
73	1	42.974703703075647	-82.420672858133912	177.981201171875	2020-07-11T13:52:21Z																					
74	1	42.974703535437584	-82.42067277431488	177.5006103515625	2020-07-11T13:53:21Z																					
75	1	42.974700853228569	-82.420673277229071	178.942626953125	2020-07-11T13:54:21Z																					
76	1	42.974703200161457	-82.420674953609705	177.981201171875	2020-07-11T13:55:21Z																					
77	1	42.974714348092675	-82.420673025771976	177.02001953125	2020-07-11T13:56:21Z																					
78	1	42.974706133827567	-82.420674031600356	177.5006103515625	2020-07-11T13:57:21Z																					
79	1	42.974704541265965	-82.420674953609705	178.942626953125	2020-07-11T13:58:21Z																					
80	1	42.974699847400188	-82.42067419923842	180.865234375	2020-07-11T13:59:21Z																					
81	1	42.97469942830503	-82.420672941952944	179.4232177734375	2020-07-11T14:00:21Z																					
82	1	42.974702194333076	-82.420675121247768	177.02001953125	2020-07-11T14:01:21Z																					
83	1	42.97470236197114	-82.420676797628403	177.5006103515625	2020-07-11T14:02:21Z																					
84	1	42.974703619256616	-82.42067813873291	175.577880859375	2020-07-11T14:03:21Z																					
85	1	42.974704289808869	-82.420678557828069	177.02001953125	2020-07-11T14:04:21Z																					
86	1	42.974704708904028	-82.420679312199354	177.02001953125	2020-07-11T14:05:21Z																					
87	1	42.974704457446933	-82.420679312199354	179.90380859375	2020-07-11T14:06:21Z																					
88	1	42.97470286488533	-82.420678976923227	181.3458251953125	2020-07-11T14:07:21Z																					
89	1	42.974702445790172	-82.420679060742259	180.384521484375	2020-07-11T14:08:21Z																					
90	1	42.974703283980489	-82.420678725466132	179.4232177734375	2020-07-11T14:09:21Z																					
91	1	42.974703954532743	-82.42067813873291	178.4619140625	2020-07-11T14:10:21Z																					
92	1	42.974703451618552	-82.420677300542593	182.30712890625	2020-07-11T14:11:21Z																					
93	1	42.974701104685664	-82.420666487887502	180.865234375	2020-07-11T14:12:21Z																					
94	1	42.974704205989838	-82.420668164268136	180.865234375	2020-07-11T14:13:21Z																					
95	1	42.974703954532743	-82.420670678839087	179.90380859375	2020-07-11T14:14:21Z																					
96	1	42.97472046688199	-82.420474458485842	178.4619140625	2020-07-11T14:15:21Z																					
97	1	42.974306233227253	-82.420471524819732	177.981201171875	2020-07-11T14:16:21Z																					
98	1	42.974006747826934	-82.420892463997006	178.4619140625	2020-07-11T14:17:21Z																					
99	1	42.974556852132082	-82.421633172780275	176.05859375	2020-07-11T14:18:21Z																					
100	1	42.974627846851945	-82.422143798321486	176.539306640625	2020-07-11T14:19:21Z																					
101	1	42.973821591585875	-82.420832365751266	177.5006103515625	2020-07-11T14:20:21Z																					
102	1	42.97302782535553	-82.419148944318295	177.02001953125	2020-07-11T14:21:21Z																					
103	1	42.974587697535753	-82.418175470083952	175.577880859375	2020-07-11T14:22:21Z																					
104	1	42.975746328011155	-82.417940190061927	174.1358642578125	2020-07-11T14:23:21Z																					
105	1	42.97671552747488	-82.418005401268601	174.1358642578125	2020-07-11T14:24:21Z																					
106	1	42.977585317566991	-82.417931389063597	174.6165771484375	2020-07-11T14:25:21Z																					
107	1	42.97842619009316	-82.417618660256267	174.1358642578125	2020-07-11T14:26:21Z																					
108	1	42.9791493806988	-82.416630182415247	174.6165771484375	2020-07-11T14:27:21Z																					
109	1	42.979968963190913	-82.415880840271711	174.1358642578125	2020-07-11T14:28:21Z																					
110	1	42.980977054685354	-82.415343644097447	173.6552734375	2020-07-11T14:29:21Z																					
111	1	42.982120681554079	-82.415730217471719	174.6165771484375	2020-07-11T14:30:21Z																					
112	1	42.983108656480908	-82.416589530184865	175.0972900390625	2020-07-11T14:31:21Z																					
113	1	42.98402295447886	-82.417477509006858	175.0972900390625	2020-07-11T14:32:21Z																					
114	1	42.984904227778316	-82.418346460908651	175.577880859375	2020-07-11T14:33:21Z																					
115	1	42.985895471647382	-82.418989771977067	176.539306640625	2020-07-11T14:34:21Z																					
116	1	42.987105986103415	-82.419702569022775	175.577880859375	2020-07-11T14:35:21Z																					
117	1	42.988325133919716	-82.420603288337588	175.0972900390625	2020-07-11T14:36:21Z																					
118	1	42.989723151549697	-82.421404598280787	174.1358642578125	2020-07-11T14:37:21Z																					
119	1	42.991245305165648	-82.421884797513485	175.0972900390625	2020-07-11T14:38:21Z																					
120	1	42.992880446836352	-82.422254355624318	176.05859375	2020-07-11T14:39:21Z																					
121	1	42.994692446663976	-82.422591727226973	174.6165771484375	2020-07-11T14:40:21Z																					
122	1	42.996501009911299	-82.422765484079719	174.6165771484375	2020-07-11T14:41:21Z																					
123	1	42.998089632019401	-82.422497598454356	174.6165771484375	2020-07-11T14:42:21Z																					
124	1	42.998768985271454	-82.42207707837224	186.6331787109375	2020-07-11T14:43:21Z																					
125	1	42.999391425400972	-82.421650271862745	177.02001953125	2020-07-11T14:44:21Z																					
126	1	42.999988049268723	-82.42109002545476	175.577880859375	2020-07-11T14:45:21Z																					
127	1	43.000601772218943	-82.420525588095188	175.577880859375	2020-07-11T14:46:21Z																					
128	1	43.001215495169163	-82.419970622286201	175.577880859375	2020-07-11T14:47:21Z																					
129	1	43.00185838714242	-82.419497044757009	175.577880859375	2020-07-11T14:48:21Z																					
130	1	43.002587612718344	-82.419328149408102	175.577880859375	2020-07-11T14:49:21Z																					
131	1	43.003401830792427	-82.4198376853019	174.6165771484375	2020-07-11T14:50:21Z																					
132	1	43.00418671220541	-82.419934999197721	175.0972900390625	2020-07-11T14:51:21Z																					
133	1	43.004966899752617	-82.419887641444802	174.6165771484375	2020-07-11T14:52:21Z																					
134	1	43.005843227729201	-82.419369388371706	173.6552734375	2020-07-11T14:53:21Z																					
135	1	43.006897754967213	-82.419058503583074	173.1746826171875	2020-07-11T14:54:21Z																					
136	1	43.007963765412569	-82.418506219983101	173.6552734375	2020-07-11T14:55:21Z																					
137	1	43.009109990671277	-82.418240597471595	173.6552734375	2020-07-11T14:56:21Z																					
138	1	43.010312458500266	-82.418071534484625	174.1358642578125	2020-07-11T14:57:21Z																					
139	1	43.011501934379339	-82.418170189484954	174.6165771484375	2020-07-11T14:58:21Z																					
140	1	43.01275335252285	-82.418126855045557	174.6165771484375	2020-07-11T14:59:21Z																					
141	1	43.014043159782887	-82.417968353256583	174.6165771484375	2020-07-11T15:00:21Z																					
142	1	43.015362219884992	-82.417978662997484	174.1358642578125	2020-07-11T15:01:21Z																					
143	1	43.016696786507964	-82.417965419590473	174.1358642578125	2020-07-11T15:02:21Z																					
144	1	43.018030095845461	-82.41804538294673	173.6552734375	2020-07-11T15:03:21Z																					
145	1	43.019361393526196	-82.418001042678952	174.1358642578125	2020-07-11T15:04:21Z																					
146	1	43.020705096423626	-82.418027110397816	174.1358642578125	2020-07-11T15:05:21Z																					
147	1	43.022006889805198	-82.418002970516682	174.1358642578125	2020-07-11T15:06:21Z																					
148	1	43.023346150293946	-82.418113611638546	174.6165771484375	2020-07-11T15:07:21Z																					
149	1	43.02466562949121	-82.418108247220516	174.1358642578125	2020-07-11T15:08:21Z																					
150	1	43.025963064283133	-82.418159293010831	173.6552734375	2020-07-11T15:09:21Z																					
151	1	43.027286399155855	-82.418034737929702	174.6165771484375	2020-07-11T15:10:21Z																					
152	1	43.028621217235923	-82.417978662997484	174.6165771484375	2020-07-11T15:11:21Z																					
153	1	43.029871294274926	-82.417965168133378	175.0972900390625	2020-07-11T15:12:21Z																					
154	1	43.03118783980608	-82.417930634692311	174.6165771484375	2020-07-11T15:13:21Z																					
155	1	43.032489214092493	-82.417885288596153	175.0972900390625	2020-07-11T15:14:21Z																					
156	1	43.03368279710412	-82.41765545681119	175.0972900390625	2020-07-11T15:15:21Z																					
157	1	43.03457060828805	-82.417731396853924	174.1358642578125	2020-07-11T15:16:21Z																					
158	1	43.035295223817229	-82.417959552258253	174.6165771484375	2020-07-11T15:17:21Z																					
159	1	43.036099635064602	-82.418136578053236	174.6165771484375	2020-07-11T15:18:21Z																					
160	1	43.036477155983448	-82.41845240816474	174.1358642578125	2020-07-11T15:19:21Z																					
161	1	43.037055004388094	-82.418543938547373	174.6165771484375	2020-07-11T15:20:21Z																					
162	1	43.038482945412397	-82.418293822556734	174.6165771484375	2020-07-11T15:21:21Z																					
163	1	43.039824385195971	-82.418441763147712	173.6552734375	2020-07-11T15:22:21Z																					
164	1	43.041167501360178	-82.418295918032527	173.6552734375	2020-07-11T15:23:21Z																					
165	1	43.04259879514575	-82.418290050700307	175.0972900390625	2020-07-11T15:24:21Z																					
166	1	43.043902767822146	-82.418204303830862	175.577880859375	2020-07-11T15:25:21Z																					
167	1	43.045140774920583	-82.418027194216847	174.6165771484375	2020-07-11T15:26:21Z																					
168	1	43.046391103416681	-82.418044880032539	174.6165771484375	2020-07-11T15:27:21Z																					
169	1	43.04749583825469	-82.418061895295978	174.6165771484375	2020-07-11T15:28:21Z																					
170	1	43.048685565590858	-82.418002970516682	175.0972900390625	2020-07-11T15:29:21Z																					
171	1	43.049952406436205	-82.417791746556759	174.6165771484375	2020-07-11T15:30:21Z																					
172	1	43.051214721053839	-82.417517406865954	173.6552734375	2020-07-11T15:31:21Z																					
173	1	43.052462367340922	-82.417398886755109	174.6165771484375	2020-07-11T15:32:21Z																					
174	1	43.053721496835351	-82.417295537889004	174.6165771484375	2020-07-11T15:33:21Z																					
175	1	43.055062601342797	-82.417446579784155	175.577880859375	2020-07-11T15:34:21Z																					
176	1	43.056080248206854	-82.417503660544753	175.0972900390625	2020-07-11T15:35:21Z																					
177	1	43.057182217016816	-82.417254047468305	175.577880859375	2020-07-11T15:36:21Z																					
178	1	43.058339254930615	-82.416997980326414	175.577880859375	2020-07-11T15:37:21Z																					
179	1	43.059573573991656	-82.416681395843625	176.05859375	2020-07-11T15:38:21Z																					
180	1	43.060810156166553	-82.41628929041326	176.05859375	2020-07-11T15:39:21Z																					
181	1	43.062144136056304	-82.415899783372879	176.539306640625	2020-07-11T15:40:21Z																					
182	1	43.063228754326701	-82.415541457012296	177.02001953125	2020-07-11T15:41:21Z																					
183	1	43.064172891899943	-82.415215484797955	176.05859375	2020-07-11T15:42:21Z																					
184	1	43.065272597596049	-82.414870150387287	174.6165771484375	2020-07-11T15:43:21Z																					
185	1	43.066323101520538	-82.414596062153578	174.6165771484375	2020-07-11T15:44:21Z																					
186	1	43.067348543554544	-82.414389615878463	175.577880859375	2020-07-11T15:45:21Z																					
187	1	43.06834171526134	-82.414175374433398	175.577880859375	2020-07-11T15:46:21Z																					
188	1	43.068667268380523	-82.414636965841055	175.0972900390625	2020-07-11T15:47:21Z																					
189	1	43.068045750260353	-82.416299181059003	176.539306640625	2020-07-11T15:48:21Z																					
190	1	43.067499501630664	-82.418078575283289	177.02001953125	2020-07-11T15:49:21Z																					
191	1	43.067122818902135	-82.419872051104903	176.539306640625	2020-07-11T15:50:21Z																					
192	1	43.066845629364252	-82.421533009037375	176.539306640625	2020-07-11T15:51:21Z																					
193	1	43.066301476210356	-82.423053570091724	176.539306640625	2020-07-11T15:52:21Z																					
194	1	43.065800741314888	-82.424448989331722	175.577880859375	2020-07-11T15:53:21Z																					
195	1	43.065880453214049	-82.424572706222534	175.0972900390625	2020-07-11T15:54:21Z																					
196	1	43.066000062972307	-82.424611765891314	174.1358642578125	2020-07-11T15:55:21Z																					
197	1	43.065829910337925	-82.424460891634226	176.539306640625	2020-07-11T15:56:21Z																					
198	1	43.065566215664148	-82.424316639080644	177.02001953125	2020-07-11T15:57:21Z																					
199	1	43.06529606692493	-82.424275064840913	178.4619140625	2020-07-11T15:58:21Z																					
200	1	43.065040083602071	-82.424179846420884	178.4619140625	2020-07-11T15:59:21Z																					
201	1	43.064750069752336	-82.424077587202191	177.981201171875	2020-07-11T16:00:21Z																					
202	1	43.064408423379064	-82.424085550010204	178.942626953125	2020-07-11T16:01:21Z																					
203	1	43.064104160293937	-82.424302557483315	178.4619140625	2020-07-11T16:02:21Z																					
204	1	43.063897546380758	-82.424740009009838	177.02001953125	2020-07-11T16:03:21Z																					
205	1	43.063950268551707	-82.42512465454638	177.02001953125	2020-07-11T16:04:21Z																					
206	1	43.064338602125645	-82.424034001305699	177.02001953125	2020-07-11T16:05:21Z																					
207	1	43.065059948712587	-82.423144849017262	177.02001953125	2020-07-11T16:06:21Z																					
208	1	43.065879363566637	-82.422559540718794	177.5006103515625	2020-07-11T16:07:21Z																					
209	1	43.066830541938543	-82.420693477615714	177.02001953125	2020-07-11T16:08:21Z																					
210	1	43.067943658679724	-82.418995890766382	177.981201171875	2020-07-11T16:09:21Z																					
211	1	43.069251235574484	-82.417599381878972	178.4619140625	2020-07-11T16:10:21Z																					
212	1	43.070582533255219	-82.416341006755829	177.981201171875	2020-07-11T16:11:21Z																					
213	1	43.072012653574347	-82.415164858102798	177.5006103515625	2020-07-11T16:12:21Z																					
214	1	43.073505889624357	-82.413774468004704	177.5006103515625	2020-07-11T16:13:21Z																					
215	1	43.075130134820938	-82.412687418982387	177.5006103515625	2020-07-11T16:14:21Z																					
216	1	43.075718795880675	-82.412727484479547	178.4619140625	2020-07-11T16:15:21Z																					
217	1	43.074261266738176	-82.414402859285474	179.4232177734375	2020-07-11T16:16:21Z																					
218	1	43.072875738143921	-82.416051160544157	179.4232177734375	2020-07-11T16:17:21Z																					
219	1	43.071797909215093	-82.41798235103488	179.4232177734375	2020-07-11T16:18:21Z																					
220	1	43.073087045922875	-82.416737303137779	177.981201171875	2020-07-11T16:19:21Z																					
221	1	43.074305104091763	-82.415039632469416	177.5006103515625	2020-07-11T16:20:21Z																					
222	1	43.0751614831388	-82.412969134747982	177.5006103515625	2020-07-11T16:21:21Z																					
223	1	43.074235953390598	-82.414501765742898	178.4619140625	2020-07-11T16:22:21Z																					
224	1	43.073046561330557	-82.416402781382203	178.942626953125	2020-07-11T16:23:21Z																					
225	1	43.072188757359982	-82.418208075687289	178.4619140625	2020-07-11T16:24:21Z																					
226	1	43.07321771979332	-82.416549967601895	177.5006103515625	2020-07-11T16:25:21Z																					
227	1	43.074291357770562	-82.415556376799941	177.5006103515625	2020-07-11T16:26:21Z																					
228	1	43.073021164163947	-82.417147010564804	178.942626953125	2020-07-11T16:27:21Z																					
229	1	43.071794807910919	-82.418218972161412	179.4232177734375	2020-07-11T16:28:21Z																					
230	1	43.071179073303938	-82.418997483327985	178.4619140625	2020-07-11T16:29:21Z																					
231	1	43.070692168548703	-82.420744691044092	178.4619140625	2020-07-11T16:30:21Z																					
232	1	43.070708932355046	-82.422763053327799	177.5006103515625	2020-07-11T16:31:21Z																					
233	1	43.070719828829169	-82.424838161095977	177.02001953125	2020-07-11T16:32:21Z																					
234	1	43.070697952061892	-82.426912514492869	177.5006103515625	2020-07-11T16:33:21Z																					
235	1	43.070606924593449	-82.428852170705795	177.981201171875	2020-07-11T16:34:21Z																					
236	1	43.070565685629845	-82.430861312896013	177.981201171875	2020-07-11T16:35:21Z																					
237	1	43.070611702278256	-82.432892583310604	178.942626953125	2020-07-11T16:36:21Z																					
238	1	43.070755619555712	-82.435117810964584	177.981201171875	2020-07-11T16:37:21Z																					
239	1	43.070963909849524	-82.437277659773827	177.5006103515625	2020-07-11T16:38:21Z																					
240	1	43.071038424968719	-82.439547562971711	177.981201171875	2020-07-11T16:39:21Z																					
241	1	43.071263814345002	-82.441803803667426	177.5006103515625	2020-07-11T16:40:21Z																					
242	1	43.071233639493585	-82.444020565599203	177.5006103515625	2020-07-11T16:41:21Z																					
243	1	43.071348639205098	-82.446241518482566	177.02001953125	2020-07-11T16:42:21Z																					
244	1	43.07149481959641	-82.448470098897815	177.02001953125	2020-07-11T16:43:21Z																					
245	1	43.071724316105247	-82.45065744034946	176.539306640625	2020-07-11T16:44:21Z																					
246	1	43.071802603080869	-82.452697260305285	176.05859375	2020-07-11T16:45:21Z																					
247	1	43.071479061618447	-82.454629121348262	177.5006103515625	2020-07-11T16:46:21Z																					
248	1	43.071113107725978	-82.456752676516771	177.5006103515625	2020-07-11T16:47:21Z																					
249	1	43.070810185745358	-82.458782270550728	178.4619140625	2020-07-11T16:48:21Z																					
250	1	43.071440421044827	-82.459583831951022	177.981201171875	2020-07-11T16:49:21Z																					
251	1	43.073039017617702	-82.459221314638853	178.4619140625	2020-07-11T16:50:21Z																					
252	1	43.074592519551516	-82.458850331604481	178.4619140625	2020-07-11T16:51:21Z																					
253	1	43.075988860800862	-82.458335347473621	177.5006103515625	2020-07-11T16:52:21Z																					
254	1	43.077526101842523	-82.45779094286263	178.4619140625	2020-07-11T16:53:21Z																					
255	1	43.079016488045454	-82.457682061940432	177.5006103515625	2020-07-11T16:54:21Z																					
256	1	43.080509724095464	-82.457316527143121	177.02001953125	2020-07-11T16:55:21Z																					
257	1	43.082070183008909	-82.45695929042995	177.02001953125	2020-07-11T16:56:21Z																					
258	1	43.083542045205832	-82.456665337085724	176.05859375	2020-07-11T16:57:21Z																					
259	1	43.085045339539647	-82.456216905266047	176.05859375	2020-07-11T16:58:21Z																					
260	1	43.086320059373975	-82.455479046329856	176.05859375	2020-07-11T16:59:21Z																					
261	1	43.087599640712142	-82.45445117354393	176.05859375	2020-07-11T17:00:21Z																					
262	1	43.089055577293038	-82.453861171379685	175.577880859375	2020-07-11T17:01:21Z																					
263	1	43.090486451983452	-82.453218195587397	176.05859375	2020-07-11T17:02:21Z																					
264	1	43.092006929218769	-82.452479582279921	177.02001953125	2020-07-11T17:03:21Z																					
265	1	43.093512654304504	-82.452107593417168	177.02001953125	2020-07-11T17:04:21Z																					
266	1	43.095025336369872	-82.451545838266611	176.05859375	2020-07-11T17:05:21Z																					
267	1	43.096454618498683	-82.450904119759798	177.02001953125	2020-07-11T17:06:21Z																					
268	1	43.097999906167388	-82.450467422604561	177.5006103515625	2020-07-11T17:07:21Z																					
269	1	43.099532285705209	-82.449970543384552	177.02001953125	2020-07-11T17:08:21Z																					
270	1	43.101036082953215	-82.449304098263383	175.0972900390625	2020-07-11T17:09:21Z																					
271	1	43.102351035922766	-82.448828425258398	173.6552734375	2020-07-11T17:10:21Z																					
272	1	43.102675667032599	-82.450135666877031	172.6939697265625	2020-07-11T17:11:21Z																					
273	1	43.102815812453628	-82.452101223170757	172.6939697265625	2020-07-11T17:12:21Z																					
274	1	43.102902984246612	-82.454059906303883	174.6165771484375	2020-07-11T17:13:21Z																					
275	1	43.10274020768702	-82.456198716536164	173.1746826171875	2020-07-11T17:14:21Z																					
