2022-07-21 17:30:46,771 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:30:46,780 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:30:46,820 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:46,894 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:30:46,950 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:30:46,953 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:30:47,081 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:30:47,086 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:30:47,300 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:30:47,421 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:30:47,530 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:30:47,603 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:30:47,615 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:30:47,661 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:30:47,844 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:30:47,903 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:30:47,993 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:30:48,065 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:30:48,258 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:30:48,296 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:30:48,840 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:30:48,888 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:30:49,007 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:30:49,157 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:30:49,286 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:49,389 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:30:49,819 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:30:49,932 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:30:49,968 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:30:50,457 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:30:50,494 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:30:50,682 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:30:50,746 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:30:51,205 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:51,238 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:30:51,262 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:30:51,304 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:30:51,361 [ERROR] [TextLayover.py run 50] || 2390 140412731774720 || Error while modifying image: list index out of range
2022-07-21 17:30:51,623 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:30:51,665 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:30:51,781 [ERROR] [TextLayover.py run 50] || 2390 140412597556992 || Error while modifying image: list index out of range
2022-07-21 17:30:52,043 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:30:52,067 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:30:52,090 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:30:52,234 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:30:52,274 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:52,280 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:30:52,351 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:30:52,386 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:30:52,405 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:30:52,698 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:30:52,732 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:52,818 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:30:52,837 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:30:52,859 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:30:52,941 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:30:52,994 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:53,040 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:53,348 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:30:53,469 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:30:53,489 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:30:53,577 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:30:53,645 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:30:53,703 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:30:54,050 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:30:54,156 [ERROR] [TextLayover.py run 50] || 2390 140412589164288 || Error while modifying image: list index out of range
2022-07-21 17:30:54,182 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:30:54,204 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:30:54,244 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:30:54,340 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:54,417 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:30:54,466 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:30:54,597 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:54,654 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:30:54,955 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:30:55,023 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:30:55,266 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:55,305 [ERROR] [TextLayover.py run 50] || 2390 140412731774720 || Error while modifying image: list index out of range
2022-07-21 17:30:55,330 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:30:55,447 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:30:55,649 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:55,708 [ERROR] [TextLayover.py run 50] || 2390 140412597556992 || Error while modifying image: list index out of range
2022-07-21 17:30:55,781 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:30:55,998 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:30:56,055 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:56,110 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:30:56,376 [ERROR] [TextLayover.py run 50] || 2390 140412731774720 || Error while modifying image: list index out of range
2022-07-21 17:30:56,438 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:30:56,446 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:30:56,488 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:56,510 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:30:56,524 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:30:56,558 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:30:56,804 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:30:56,812 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:30:56,868 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:30:57,030 [ERROR] [TextLayover.py run 50] || 2390 140412589164288 || Error while modifying image: list index out of range
2022-07-21 17:30:57,044 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:30:57,220 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:30:57,250 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:30:57,432 [ERROR] [TextLayover.py run 50] || 2390 140412589164288 || Error while modifying image: list index out of range
2022-07-21 17:30:57,486 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:30:57,817 [ERROR] [TextLayover.py run 50] || 2390 140412731774720 || Error while modifying image: list index out of range
2022-07-21 17:30:57,831 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:30:57,925 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:30:58,004 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:58,031 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:30:58,060 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:30:58,158 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:30:58,445 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:30:58,556 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:30:58,581 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:30:58,712 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:30:58,807 [ERROR] [TextLayover.py run 50] || 2390 140412597556992 || Error while modifying image: list index out of range
2022-07-21 17:30:58,850 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:30:58,928 [ERROR] [TextLayover.py run 50] || 2390 140412589164288 || Error while modifying image: list index out of range
2022-07-21 17:30:58,990 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:30:59,008 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:30:59,213 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:30:59,252 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:30:59,285 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:30:59,384 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:30:59,459 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:30:59,461 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:30:59,571 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:30:59,572 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:30:59,641 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:30:59,707 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:30:59,918 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:30:59,963 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:30:59,997 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:31:00,087 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:31:00,124 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:31:00,177 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:31:00,254 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:31:00,313 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:31:00,365 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:31:00,609 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:31:00,609 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:31:00,630 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:31:00,751 [ERROR] [TextLayover.py run 50] || 2390 140412413015808 || Error while modifying image: list index out of range
2022-07-21 17:31:00,770 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:31:00,800 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:31:00,815 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:31:00,862 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:31:00,916 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:31:00,989 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:31:01,026 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:31:01,037 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:31:01,317 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:31:01,495 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:31:01,532 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:31:01,594 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:31:01,653 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:31:01,653 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:31:01,958 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:31:02,013 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:31:02,019 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:31:02,098 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:31:02,234 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:31:02,372 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:31:02,588 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:31:02,643 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:31:02,733 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:31:02,858 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:31:02,913 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:31:02,959 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:31:02,968 [ERROR] [TextLayover.py run 50] || 2390 140413016995584 || Error while modifying image: list index out of range
2022-07-21 17:31:03,068 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:31:03,327 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:31:03,388 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:31:03,419 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:31:03,451 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:31:03,506 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:31:03,507 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:31:03,555 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:31:03,603 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:31:03,753 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:31:03,906 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:31:04,139 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:31:04,150 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:31:04,184 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:31:04,273 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:31:04,310 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:31:04,465 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:31:04,478 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:31:04,495 [ERROR] [TextLayover.py run 50] || 2390 140412731774720 || Error while modifying image: list index out of range
2022-07-21 17:31:04,496 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:31:04,511 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
2022-07-21 17:31:04,773 [ERROR] [TextLayover.py run 50] || 2390 140412966639360 || Error while modifying image: list index out of range
2022-07-21 17:31:04,797 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:31:04,842 [ERROR] [TextLayover.py run 50] || 2390 140412614342400 || Error while modifying image: list index out of range
2022-07-21 17:31:05,093 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:31:05,510 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:31:05,531 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:31:05,603 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:31:05,633 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:31:05,676 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:31:05,763 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:31:05,867 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:31:05,871 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:31:05,983 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:31:06,029 [ERROR] [TextLayover.py run 50] || 2390 140412589164288 || Error while modifying image: list index out of range
2022-07-21 17:31:06,045 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:31:06,359 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:31:06,377 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:31:06,447 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:31:06,461 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:31:06,599 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:31:06,713 [ERROR] [TextLayover.py run 50] || 2390 140413000210176 || Error while modifying image: list index out of range
2022-07-21 17:31:06,725 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:31:06,953 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:31:07,002 [ERROR] [TextLayover.py run 50] || 2390 140412983424768 || Error while modifying image: list index out of range
2022-07-21 17:31:07,072 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:31:07,119 [ERROR] [TextLayover.py run 50] || 2390 140413231634176 || Error while modifying image: list index out of range
2022-07-21 17:31:07,180 [ERROR] [TextLayover.py run 50] || 2390 140412605949696 || Error while modifying image: list index out of range
2022-07-21 17:31:07,261 [ERROR] [TextLayover.py run 50] || 2390 140412714989312 || Error while modifying image: list index out of range
2022-07-21 17:31:07,310 [ERROR] [TextLayover.py run 50] || 2390 140413560088320 || Error while modifying image: list index out of range
2022-07-21 17:31:07,383 [ERROR] [TextLayover.py run 50] || 2390 140412731774720 || Error while modifying image: list index out of range
2022-07-21 17:31:07,424 [ERROR] [TextLayover.py run 50] || 2390 140412706596608 || Error while modifying image: list index out of range
2022-07-21 17:31:07,490 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:31:07,747 [ERROR] [TextLayover.py run 50] || 2390 140412572378880 || Error while modifying image: list index out of range
2022-07-21 17:31:07,767 [ERROR] [TextLayover.py run 50] || 2390 140412597556992 || Error while modifying image: list index out of range
2022-07-21 17:31:07,888 [ERROR] [TextLayover.py run 50] || 2390 140413008602880 || Error while modifying image: list index out of range
2022-07-21 17:31:07,906 [ERROR] [TextLayover.py run 50] || 2390 140413610428160 || Error while modifying image: list index out of range
2022-07-21 17:31:07,922 [ERROR] [TextLayover.py run 50] || 2390 140412589164288 || Error while modifying image: list index out of range
2022-07-21 17:31:07,969 [ERROR] [TextLayover.py run 50] || 2390 140413685929728 || Error while modifying image: list index out of range
2022-07-21 17:31:08,020 [ERROR] [TextLayover.py run 50] || 2390 140412748560128 || Error while modifying image: list index out of range
2022-07-21 17:31:08,023 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:31:08,047 [ERROR] [TextLayover.py run 50] || 2390 140412991817472 || Error while modifying image: list index out of range
2022-07-21 17:31:08,381 [ERROR] [TextLayover.py run 50] || 2390 140412723382016 || Error while modifying image: list index out of range
2022-07-21 17:31:08,425 [ERROR] [TextLayover.py run 50] || 2390 140412731774720 || Error while modifying image: list index out of range
2022-07-21 17:31:08,463 [ERROR] [TextLayover.py run 50] || 2390 140412975032064 || Error while modifying image: list index out of range
2022-07-21 17:31:08,464 [ERROR] [TextLayover.py run 50] || 2390 140412740167424 || Error while modifying image: list index out of range
2022-07-21 17:31:08,539 [ERROR] [TextLayover.py run 50] || 2390 140412698203904 || Error while modifying image: list index out of range
2022-07-21 17:31:08,572 [ERROR] [TextLayover.py run 50] || 2390 140413568481024 || Error while modifying image: list index out of range
2022-07-21 17:31:08,596 [ERROR] [TextLayover.py run 50] || 2390 140412580771584 || Error while modifying image: list index out of range
